code,Date,week,context_design,form,kind,file_number,context,post_content,imageURL,URL
202301,20230129,週日,攝影,照片,生活常用語，(農曆過年),286,客家例句：過年定著愛去親戚朋友該鬥鬧熱。、華語翻譯：過年一定要去親戚朋友那湊熱鬧。,【四縣腔－215】過年［gongienˇ］定著［tincog］親戚［qin′qid‵］朋友［penˇiu′］該［ge］鬥鬧熱［deunaungied］過年人多才熱鬧呀～且還在年假期間，趕快和親戚朋友相約拜年吧！一同來熱鬧～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0129-286.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/286.mp3
202301,20230128,週六,攝影,照片,生活常用語，(農曆過年),370,客家例句：年初七愛食「七樣菜」。、華語翻譯：大年初七要吃「七樣菜」。,【四縣腔－214】每年正月初七，客家人素有吃「七樣菜」的習慣，寄予新一年美好的祝願。年初七吃”七樣菜”，實際也是年後的一種開工儀式。雖然不同的地區七樣菜不大相同，但意思都是用它們的諧音來討吉利、平安。七樣菜有那些呢？’’芹菜’’的’’芹’’字與’’勤勞’’的’’勤’’字諧音，喻指’’勤勞、勤快’’。’’蒜’’字與’’算計’’、’’划算’’的’’算’’字同音，喻指’’精打細算、會划算’’。’’葱字與’’聰明’’的’’聰’’字同音，喻指’’聰明、能幹’’。’’韭菜’’的’’韭’’字與’’長久’’的’’久’’字同音，喻指長長久久。’’丸子’’的’’丸’’字與’’團圓’’的’’圓’’字字音接近，喻指’’團團圓圓’’。’’魚’’與’剩餘’’的’’餘’’字，喻指年年有餘。’’豆腐’’的’’腐’’字與’’富裕’’的’’富’’字諧音，喻指生活富裕。原文網址：https://kknews.cc/news/o4lqmo.html學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0128-370.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/370.mp3
202301,20230127,週五,攝影,照片,生活常用語，初六,366,客家例句：祝大家新个一年五福臨門、福壽綿延。、華語翻譯：祝福大家新的一年五福臨門、福壽綿延。,【四縣腔－213】今天是初六，祝福大家新的一年五福臨門、福壽綿延，福氣滿滿開心笑呵呵唷~讓小編帶著大家說吉祥話，五福臨門【ng‵fug‵limˇmunˇ】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0127-366.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/366.mp3
202301,20230126,週四,圖文,圖片,生活常用語，初五,369,客家單字：出年假、客家音標：cud‵ngienˇga、客家例句：年初五出年假，開工大吉賺大錢。、華語翻譯：年初五出年假，開工大吉賺大錢。,【四縣腔－212】初五出年假、開工，今天是客家人習俗中的「出年假」，同樣也是開工日，小編祝福大家開工大吉賺大錢、鴻兔大展。讓小編帶著大家說吉祥話，步步高升【pupugo′siin′】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0126-369.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/369.mp3
202301,20230125,週三,攝影,照片,生活常用語，初四,365,客家例句：初四迎財神！祝福大家財源廣進。、華語翻譯：初四迎財神！祝福大家財源廣進。,【四縣腔－211】初四迎財神囉～大年初四是迎財神的日子，祝福大家新春旺市迎玉兔，鴻兔年，祝福財源廣進。讓小編帶著大家說吉祥話，財源廣進【coiˇngienˇgong‵jin】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0125-365.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/365.mp3
202301,20230124,週二,攝影,照片,生活常用語，初三,364,客家例句：新年新希望，祝大家吉祥如意，平安快樂。、華語翻譯：新年新希望，祝大家吉祥如意，平安快樂。,【四縣腔－210】初三終於可以睡到飽了，過年就是馬不停蹄地忙碌大小事，大家也跟小編一樣過年比上班還忙嗎？大家兔年腿蹦蹦，事業上衝！讓小編帶著大家說吉祥話，吉祥如意【gid‵xiongˇiˇi】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0124-364.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/364.mp3
202301,20230123,週一,圖文,圖片,生活常用語，初二,269,客家單字：轉外家、客家音標：zon‵ngoiga′、客家例句：年初二打早就帶等等路轉外家去拜年。、華語翻譯：年初二一大早就帶著禮物回娘家拜年。,【四縣腔－209】初二早早起歡歡喜喜回娘家，大吉大利都帶上，大禮小禮不嫌多，熱熱鬧鬧喜洋洋啊喜洋洋，打早［da‵zo‵］帶等［daiden‵］等路［den‵lu］轉外家［zon‵ngoiga′］拜年［baingienˇ］年初二一大早就帶著禮物回娘家拜年。讓小編帶著大家說吉祥話，福壽雙全【fug‵susung′qionˇ】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0123-269.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/269.mp3
202301,20230122,週日,攝影,照片,生活常用語，初一,362,客家例句：初一玉兔迎春，大吉大利。、華語翻譯：過年定著愛去親戚朋友該鬥鬧熱。,【四縣腔－208】初一到玉兔迎春，好運年年增，大家昨天有沒有守歲啊？小編可是為了一年好運到，努力守到超過午夜12點。讓小編帶著大家說吉祥話，大吉大利【taigid‵taili】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0122-362.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/362.mp3
202301,20230121,週六,攝影,照片,生活常用語，（除夕）,361,客家例句：年三十暗晡，做得分矺年錢，係細人仔最歡喜个一件事。、華語翻譯：除夕夜，能拿到壓歲錢，是小孩子最高興的一件事。,【四縣腔－207】新年到，穿新衣，戴新帽，家家戶戶放鞭炮，大人小孩樂陶陶，別忘了今晚要守歲唷～台灣有個小小的習俗，除夕夜領到的壓歲錢，在守歲時將它放置在枕頭下，新的一年就可以招來好財運，讓小編帶著大家說吉祥話，闔家平安，【hab　ga′pinˇon′】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0121-361.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/361.mp3
202301,20230120,週五,攝影,照片,生活常用語，(小年夜),360,客家例句：吾屋下係二十九暗晡拜天公，該日下晝開始愛食齋。、華語翻譯：我家是小年夜晚上拜天公，當天下午開始要吃素。,【四縣腔－206】放假囉～客家人在小年夜午夜十一點過後就會開始拜天公，感謝老天爺一年的照顧啊~也祈求新年好運旺旺來~讓小編帶著大家說吉祥話，招財進寶，【zeu′coiˇjinbo‵】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0120-360(1674125621).jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/mp3-2/360.mp3
202301,20230119,週四,圖文,圖片,生活常用語,363,客家單字：歲歲平安、客家音標：soisoipinˇon′、客家例句：新个一年，祝大家歲歲平安。、華語翻譯：新的一年，祝大家歲歲平安。,【四縣腔－205】歲歲平安為春節期間打破陶瓷，玻璃等器物時所說的吉祥話，過年吉祥話要說滿滿，小編祝福大家，新年新春兔來報，金兔銀兔福兔到，兔年發財樂逍遙！讓小編帶著大家說吉祥話，歲歲平安【soisoipinˇon′】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/%E6%AD%B2%E6%AD%B2%E5%B9%B3%E5%AE%89(%E7%B6%B2%E7%AB%99).png,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/363.mp3
202301,20230118,週三,攝影,照片,生活常用語,374,客家例句：愛準備過年了，祝大家未來一年事事如意。、華語翻譯：要準備過年了，祝大家未來一年事事如意。,【四縣腔－204】大家都準備好要過年了嗎？是不是都已經把家裡打掃得亮晶晶，也準備了豐富的年菜呢？小編在此先跟大家拜個早年祝大家，事事如意【sii　sii　iˇ　i】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0118-374-2.png,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/374.mp3
202301,20230117,週二,圖文,圖片,生活常用語,367,客家單字：恭喜發財、客家音標：giung′hi‵fad‵coiˇ、客家例句：新年到了，先摎大家講「恭喜發財」。、華語翻譯：新年到了，先跟大家說「恭喜發財」。,【四縣腔－203】新年快到囉～大家是不是都開始期待放假啊！哈粉們準備好過年的新衣了嗎？大街小巷已經充滿年節的氣氛囉！今天下班跟著小編一起去拜年貨吧～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0120-360.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/367.mp3
202301,20230116,週一,圖文,圖片,生活常用語,229,客家單字：搓牙齒、客家音標：congaˇcii‵、客家例句：逐日暗晡睡目以前愛搓牙齒。、華語翻譯：每天晚上睡覺前要刷牙。,【四縣腔－202】刷刷牙~刷刷牙~每天都要刷刷牙~耳熟能詳的兒歌，就像媽媽的叮嚀，天天提醒著我們，要記得刷牙喔~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0116-229.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/229.mp3
202301,20230115,週日,攝影,照片,看茶金學客語,203,客家例句：毫毛多，筍幼嫩，香味清純。、華語翻譯：毫毛多，芽葉細嫩，香氣清純。,【海陸腔－201】客語：毫毛多，筍幼嫩，香味清純。［ho　mo‵do‵，sun′rhiuˇnun+，hiong‵mui+cin‵shun］華語：毫毛多，芽葉細嫩，香氣清純。劇名：茶金。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0115-203.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/0115mp3.mp3
202301,20230114,週六,影音,外景,生活常用語,330,客家例句：蘿蔔絲晒到燥燥，就做得收起來了！、華語翻譯：蘿蔔絲晒得乾乾的，就可以收起來了！,【四縣腔－200】晒［sai］燥燥［zau′zau′］收起來［su′hi‵loiˇ］蘿蔔絲晒得乾乾的，就可以收起來了！哇～蘿蔔絲乾可以做出很多客家好味道耶～可以清炒也可以煮湯，尤其，包在艾草粄粽裡超好吃的啦~說著說著就肚子餓了！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0114-330.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/330.mp3
202301,20230113,週五,圖文,圖片,生活常用語,210,客家單字：掣市、客家音標：cad‵sii、客家例句：年節會到了，店肚食个東西就掣市了。、華語翻譯：年節要到了，店裡吃的東西很快就賣光了。,【四縣腔－199】掣市［cad‵sii］年節將近，要開始採買年貨囉～聽說～有些飯店的年菜好吃又限量，要買要快呀～小編手刀搶食去～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0113-210.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/210.mp3
202301,20230112,週四,攝影,照片,生活常用語,289,客家例句：𠊎係左手𥯟仔，用左手擎筷仔食飯。、華語翻譯：老伯姆去廟項跌筊問神。,【四縣腔－198】左手𥯟（竹拜）仔［zo‵su‵bai′e‵］擎［kiaˇ］筷仔［kuaie‵］食飯［siidfan］有一位老師是左撇子，也會用右手寫字，好厲害呀～上課的時候，左右手互換著使用，不會寫到手痠！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0112-289.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/289.mp3
202301,20230111,週三,圖文,圖片,生活常用語,233,客家單字：蘿蔔粄／菜頭粄、客家音標：loˇpedban‵／coiteuˇban‵、客家例句：今年過年有打蘿蔔粄／菜頭粄來食無？、華語翻譯：今年過年有做蘿蔔糕來吃嗎？,【四縣腔－197】過年最期待外婆做的蘿蔔糕了，已經蒸好了一大籠，等待大家回去團圓啦~大家最期待家中過年的哪一道菜呢？能讓你心心念念一整年～歡迎以下留言！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0111-233.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/233.mp3
202301,20230110,週二,圖文,圖片,生活常用語,224,客家單字：屋簷鳥／禾鷝仔、客家音標：vug‵iamˇdiau′／voˇbid‵e‵、客家例句：禾埕有當多屋簷鳥／禾鷝仔。、華語翻譯：晒穀場有很多麻雀。,【四縣腔－196】禾埕［voˇtangˇ］屋簷鳥［vug‵iamˇdiau′］禾鷝仔［voˇbid‵e‵］客語真有趣，麻雀的命名由來，由於麻雀習慣築巢於建築物的隙縫間，因此依據麻雀生態習性將它命名為，屋簷鳥，有趣的是牠還有其他的說法唷！禾鷝仔，因為牠最喜歡在稻田間覓食才會有此命名！聯想法是不是很容易記起來呀～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0110-224.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/224.mp3
202301,20230109,週一,攝影,照片,生活常用語,281,客家例句：老伯姆去廟項跌筊問神。、華語翻譯：老伯母去廟裡擲筊問神。,【四縣腔－195】老伯姆［lo‵bag‵me′］廟［meu］跌筊［died‵gau］神［siinˇ］信仰，是心靈的寄託，拜神明，拜祖先，讓人們有力量勇往直前，相信，就會存在！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0109-281.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/281.mp3
202301,20230108,週日,影音,外景,百工說客語,326,客家例句：希望大家做得提出無共樣个建議。、華語翻譯：希望大家都能提出不一樣的建議。,【四縣腔－194】希望［hi′mong］大家［taiga′］做得［zoded‵］提出［tiˇcud‵］無共樣［moˇkiungiong］建議［gienngi］希望大家都能提出不一樣的建議。透過討論能激盪出各種可能，小編最喜歡參加討論活動了，有任何想法都別害羞提出喔～過程中常會有意想不到的想法發生呢！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0108-326.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/326.mp3
202301,20230107,週六,攝影,照片,百工說客語,334,客家例句：阿爸在工廠做事。、華語翻譯：爸爸在工廠工作。,【四縣腔－193】阿爸［a′ba′］工廠［gung′cong‵］做事［zose］爸爸在工廠上班，做的是體力活，每晚下班回家，都能吃上好幾碗飯呢！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0107-334-75.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/334.mp3
202301,20230106,週五,多圖文,圖片,百工說客語,145,「白做工」的客家話怎麼說呢？[1]禾黃水落，飯熟火著[2]擎飯匙堵貓[3]用飯撈戽水,【四縣腔－192】你知道「白做工」的客家話怎麼說嗎？答案就是［iungfanleuˇfusui‵］你答對了嗎？留言讓小編知道你已經學會了「用飯撈戽水」的意思~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0106-145.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/145.mp3
202301,20230105,週四,攝影,照片,聽流行歌學客語,202,客家例句：做麼个你講過个話，全就像岸脣个沙。、華語翻譯：為什麼你說過的話，全都像岸邊的沙。,【四縣腔－191】客語：做麼个你講過个話，全就像岸脣个沙。［zoma‵genˇgong‵gogefa］［qionˇqiuqiongngansunˇgesa′］華語：為什麼你說過的話，全都像岸邊的沙。歌名：把燈關上。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0105-202.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/202.mp3
202301,20230104,週三,多圖文,照片,生活常用語,227,抽筋的客語是？食弓蕉預防_____。吃香蕉預防抽筋。,【四縣腔－190】［giugin′］這是什麼意思？要怎麼寫呢？學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0104-227.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/227.mp3
202301,20230103,週二,多圖文,圖片,生活常用語,163,「做夢」的客家話怎麼說呢？[1]解夢[2]夢想[3]發夢,【四縣腔－189】你知道「做夢」的客家話怎麼說嗎？答案就是［bod‵mung］你答對了嗎？留言讓小編知道你已經學會了「發夢」的意思~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0103-163.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/163.mp3
202301,20230102,週一,攝影,照片,生活常用語,287,客家例句：食忒遽會緊打噎啄。、華語翻譯：吃太快會不停打嗝。,【四縣腔－188】遽［giag‵］緊［gin‵］打噎啄［da‵eddug‵］吃太快、吃太飽，都容易造成打嗝的現象，這其實是橫膈膜在抽筋唷～該怎麼止住停不下來的打嗝呢？媽媽說可以吞嚥時捏鼻子，還有甚麼妙法？歡迎以下留言！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0102-287.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/287.mp3
202301,20230101,週日,圖文,圖片,元旦,231,客家單字：新年快樂、客家音標：xin′ngienˇkuailog、客家例句：新个一年有新个希望，祝大家新年快樂！、華語翻譯：新的一年有新的希望，祝大家新年快樂！,【四縣腔－187】新年快樂～邁入新的一年，新氣象～好心情。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/0101-231.jpg,https://elearning.hakka.gov.tw/base/10001/door//112-01mp3/231.mp3
202212,20221231,週六,圖文,圖片,生活常用語,346,客家單字：年底、客家音標：ngienˇdai‵、客家例句：年底了，愛準備迎接新年了！、華語翻譯：年底了，要準備迎接新年了！,【四縣腔－186】好興奮吶～準備要跨年囉！大家要去哪裡跨年呢？夜晚溫度低別忘了要穿暖一點唷～哈客網路學院關心您～小編先預祝大家新年快樂啦～我們明年見唷～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1231-346.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/346.mp3
202212,20221230,週五,攝影,照片,生活常用語,308,客家例句：昨暗晡𠊎在山頂看著當多星仔瀉屎。、華語翻譯：昨天晚上我在山上看到很多流星。,【四縣腔－185】昨暗晡［co′ambu′］看著［kondo‵］星仔瀉屎［sen′e‵xiasii‵］每年３～９月，是美麗的銀河季，在山上，肉眼即能看見，美極了，這滿天的星斗與流星，讓我們一起許個願吧～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1230-308-63.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/308.mp3
202212,20221229,週四,圖文,圖片,生活常用語,238,客家單字：青色、客家音標：qiang′sed‵、客家例句：若姪仔摎吾倈仔係好朋友，共樣當好著青色个衫褲。、華語翻譯：你的姪子和我的兒子是好朋友，一樣很愛穿綠色的衣服。,【四縣腔－184】綠色的客家話怎麼說呢？是「青色」唷～讓我們來聽看看它怎麼發音吧！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1229-238.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/238.mp3
202212,20221228,週三,多圖文,照片,生活常用語,174,汗流浹背的客語是？今晡日天時十分翕熱，單淨坐等就_________。今天天氣十分悶熱，僅僅坐著就汗流浹背。,【四縣腔－183】［honliuˇmaglog］這是什麼意思？要怎麼寫呢？學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1228-174.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/174.mp3
202212,20221227,週二,多圖文,圖片,生活常用語,165,「守財奴」的客家話怎麼說呢？［1］錢絭仔［2］百籃肚［3］壁背鬼,【四縣腔－182】你知道「守財奴」的客家話怎麼說嗎？答案就是［qienˇkiene‵］你答對了嗎？留言讓小編知道你已經學會了「錢絭仔」的意思~學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1227-165.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/165.mp3
202212,20221226,週一,圖文,圖片,生活常用語,244,客家單字：兩下半、客家音標：liong‵haban、客家例句：在熱天个時節，肉無拿去冰箱冰起來，兩下半就臭餿了。、華語翻譯：在夏天的時候，肉沒拿去冰箱冰起來，一下子就發出臭酸了。,【四縣腔－181】炎熱的天，食物都要馬上放入冰箱，保持新鮮，不只食物腐敗，我的冰也融化的好快呀～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1226-244.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/244.mp3
202212,20221225,週日,攝影,照片,聖誕節,280,客家例句：逐擺過聖誕節，大家就會狂歡慶祝。－－－例句源於教育部－臺灣客家語常用詞辭典、華語翻譯：每次過聖誕節，大家都會狂歡慶祝。,【四縣腔－180】狂歡［kongˇfon′］慶祝［kinzug‵］聖誕節快樂～準備狂歡吃烤雞囉～每年最期待的就是這一刻，有得吃、有得玩還有得拿耶！好期待耶誕老公公的禮物喔～大家都收到什麼禮物呢？學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/1225-280.jpg,https://elearning.hakka.gov.tw/base/10001/door//12%E6%9C%88mp3/280.mp3
